uniprotID1	uniprotID2	source	name1	name2
Q6PBK3	Q1LWH1	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S16 (Ribosomal protein S16) (Rps16 protein)
Q6PBK3	Q6DHL6	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S6
Q6PBK3	Q7ZWJ7	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)
Q6PBK3	Q9I9N0	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Death-associated protein-like 1 homolog (Death-associated protein 1b)
Q6PBK3	Q6NWC3	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)
Q6PBK3	Q6P6E2	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S26
Q6PBK3	Q6Q417	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	60S ribosomal protein L7 (Ribosomal protein L7)
Q6PBK3	Q6P5M3	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)
Q6PBK3	Q6P0V6	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)
Q6PBK3	Q6PC80	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S5 isoform X1 (Ribosomal protein S5)
Q6PBK3	Q6Q415	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)
Q6PBK3	Q8AW82	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)
Q6PBK3	A7YY10	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)
Q6PBK3	Q6DGL0	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)
Q6PBK3	Q6P5L3	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6PBK3	Q6P5L3	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6PBK3	Q6DGM0	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6PBK3	Q6DGM0	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6PBK3	Q6DGM0	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6PBK3	Q7ZUG6	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)
Q6PBK3	Q6DHS3	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Ribosomal protein L15
Q6PBK3	Q6IQQ0	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	60S ribosomal protein L21
Q6PBK3	Q6PBW3	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S14 (Ribosomal protein S14)
Q6PBK3	Q6IQI6	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)
Q6PBK3	P62247	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)
Q6PBK3	Q6IMW8	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)
Q6PBK3	A0A286YBP4	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)
Q6PBK3	O42248	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)
Q6PBK3	A0A0R4IJ49	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)
Q6PBK3	Q6PBY1	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)
Q6PBK3	Q4VBV2	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S27
Q6PBK3	P62084	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)
Q6PBK3	A8E526	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)
Q6PBK3	Q7T1J9	string-db	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	40S ribosomal protein S10 (Ribosomal protein S10)
Q5RGW1	Q6TEN1	string-db	Plexin C1	Ras-related protein Rap-1b (EC 3.6.5.2)
Q5RGW1	Q6TEN1	string-db	Plexin C1	Ras-related protein Rap-1b (EC 3.6.5.2)
Q5RGW1	Q6TEN1	string-db	Plexin C1	Ras-related protein Rap-1b (EC 3.6.5.2)
Q5RGW1	Q6IQP4	string-db	Plexin C1	small monomeric GTPase (EC 3.6.5.2)
P79734	Q7T3F3	string-db	Cellular tumor antigen p53 (Tumor suppressor p53)	Ubiquitin-conjugating enzyme E2N-like (Ubiquitin-conjugating enzyme E2Nb)
P79734	Q7T3F3	string-db	Cellular tumor antigen p53 (Tumor suppressor p53)	Ubiquitin-conjugating enzyme E2N-like (Ubiquitin-conjugating enzyme E2Nb)
P79734	Q7T3F3	string-db	Cellular tumor antigen p53 (Tumor suppressor p53)	Ubiquitin-conjugating enzyme E2N-like (Ubiquitin-conjugating enzyme E2Nb)
Q804G7	Q58EK5	string-db	Annexin	Tudor domain-containing protein 1
Q6NWC3	Q6Q417	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L7 (Ribosomal protein L7)
Q6NWC3	Q9I9N0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Death-associated protein-like 1 homolog (Death-associated protein 1b)
Q6NWC3	Q6DGM0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6NWC3	Q6DGM0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6NWC3	Q6DGM0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6NWC3	Q6P5L3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6NWC3	Q6P5L3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6NWC3	Q6PC80	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S5 isoform X1 (Ribosomal protein S5)
Q6NWC3	Q8AW82	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)
Q6NWC3	Q7ZWJ7	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)
Q6NWC3	Q6DGL9	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)
Q6NWC3	O42248	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)
Q6NWC3	P62084	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)
Q6NWC3	Q6DHS3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ribosomal protein L15
Q6NWC3	P62247	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)
Q6NWC3	Q6PBW3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S14 (Ribosomal protein S14)
Q6NWC3	Q7ZWJ4	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q6NWC3	Q7ZWJ4	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q6NWC3	Q7SXA1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)
Q6NWC3	Q6Q421	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S15
Q6NWC3	Q6IQJ7	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ribosomal protein L37
Q6NWC3	Q6IMW6	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)
Q6NWC3	Q5BKV9	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)
Q6NWC3	Q6IQB1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ribosomal protein L5 (Ribosomal protein L5b)
Q6NWC3	Q6P6E2	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S26
Q6NWC3	Q6DHL6	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S6
Q6NWC3	Q6PBK3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)
Q6NWC3	A0A0R4IJ49	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)
Q6NWC3	Q6PBY1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)
Q6NWC3	A0A286YBP4	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)
Q6NWC3	Q7T1J9	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S10 (Ribosomal protein S10)
Q6NWC3	A8E526	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)
Q6NWC3	Q6IQQ0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L21
Q6NWC3	Q6IQI6	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)
Q6NWC3	Q6DGL4	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L29
Q6NWC3	Q6Q420	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)
Q6NWC3	Q5BJA1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)
Q6NWC3	Q6P3J5	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Elongation factor 2b (EF-2) (EC 3.6.5.-)
Q6NWC3	Q803F6	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)
Q6NWC3	Q24JV1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)
Q6NWC3	Q6P5M3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)
Q6NWC3	Q6DGL0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)
Q6NWC3	Q7ZV05	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)
Q6NWC3	Q1LWH1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S16 (Ribosomal protein S16) (Rps16 protein)
Q6NWC3	Q7ZUG5	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)
Q6NWC3	Q4VBV2	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S27
Q6NWC3	Q6IMW8	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)
Q6NWC3	Q24JV3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)
Q6NWC3	Q6NX89	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)
Q6NWC3	Q8JGS9	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q6NWC3	Q8JGS9	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q6NWC3	Q8JGR4	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q6NWC3	Q8JGR4	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q6NWC3	Q8JHJ1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)
Q6NWC3	P61485	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q6NWC3	P61485	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q6NWC3	Q642H9	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)
Q6NWC3	A8KB78	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)
Q6NWC3	Q6PC14	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q6NWC3	Q6PC14	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q6NWC3	Q6PBI5	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)
Q6NWC3	Q6PBZ1	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L7a
Q6NWC3	B7ZD34	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S24
Q6NWC3	Q7ZV82	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)
Q6NWC3	Q6P0V6	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)
Q6NWC3	A7YY10	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)
Q6NWC3	Q6Q415	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)
Q6NWC3	Q1LYB7	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)
Q6NWC3	Q7ZUG6	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)
Q6NWC3	Q6PC01	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)
Q6NWC3	Q90Z10	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)
Q6NWC3	Q7T1K0	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)
Q6NWC3	Q6Q419	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)
Q6NWC3	F1QG80	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ribosomal protein L22
Q6NWC3	Q3B7P7	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ubiquitin-ribosomal protein eL40 fusion protein
Q6NWC3	Q7ZV96	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)
Q6NWC3	Q7ZW95	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	60S ribosomal protein L4 (Ribosomal protein L4)
Q6NWC3	Q567N5	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q6NWC3	Q567N5	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q6NWC3	F1QGI3	string-db	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Ribosomal protein L23a
B8JKM0	Q6GMI5	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Biglycan
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	Q8AXB3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
B8JKM0	F1QSA4	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Myelin-associated glycoprotein (Myelin-associated glycoprotein isoform 1 precursor) (Myelin-associated glycoprotein isoform X1)
B8JKM0	Q502U6	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Pleiotrophin (Pleiotrophin precursor) (Ptn protein)
B8JKM0	Q90413	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Fibroblast growth factor receptor 4 (FGFR-4) (EC 2.7.10.1)
B8JKM0	F1R4D3	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Leucine-rich repeat transmembrane neuronal 2 (Leucine-rich repeat transmembrane neuronal protein 2)
B8JKM0	Q8JG38	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)
B8JKM0	F1QHI8	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Platelet-derived growth factor receptor-like protein
B8JKM0	Q9W767	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Midkine a (Midkine precursor) (Midkine-related growth factor) (Midkine-related growth factor Mdk1) (Pleiotrophin 1)
B8JKM0	B0S5X0	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	Epiphycan (Epiphycan isoform 1 precursor) (Epiphycan isoform X1)
B8JKM0	Q7SX76	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	FGF receptor-like protein 1a (Fgfrl1a) (Fibroblast growth factor receptor-like 1 precursor (EC 3.2.1.76)) (Fibroblast growth factor receptor-like 1a)
B8JKM0	Q5K373	string-db	Leucine-rich repeat transmembrane neuronal 1 (Leucine-rich repeat transmembrane neuronal protein 1)	FGF receptor-like protein 1b beta (Fibroblast growth factor receptor-like 1b) (Fibroblast growth factor receptor-like 1b isoform X1) (Fibroblast growth factor receptor-like 1b precursor)
Q6IQX2	Q58EK5	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Tudor domain-containing protein 1
Q6IQX2	Q58EK5	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Tudor domain-containing protein 1
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q6IQX2	A2CEI6	string-db	Collagen alpha-2(I) chain precursor (Collagen, type I, alpha 2)	Piwi-like protein 2 (EC 3.1.26.-)
Q1L8Y6	E7EXH4	string-db	BBSome-interacting protein 1 (BBSome-interacting protein of 10 kDa)	Bardet-Biedl syndrome 4 (Bardet-Biedl syndrome 4 protein)
Q1L8Y6	F8W4B7	string-db	BBSome-interacting protein 1 (BBSome-interacting protein of 10 kDa)	Histone deacetylase 6
F1Q8K3	Q6PC58	string-db	E3 ubiquitin-protein ligase CHIP (EC 2.3.2.27) (STIP1 homology and U-Box-containing protein 1)	Ubiquitin-conjugating enzyme E2 D1 (EC 6.3.2.19) (Ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)) (Ubiquitin-conjugating enzyme E2D 1b)
Q6T938	B7SXM5	string-db	Acidic fibroblast growth factor intracellular-binding protein B (aFGF intracellular-binding protein B) (FGF-1 intracellular-binding protein B)	Immediate early response gene 2 protein
Q7T1K0	Q6DHS3	string-db	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Ribosomal protein L15
Q7T1K0	Q6PBW3	string-db	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	40S ribosomal protein S14 (Ribosomal protein S14)
Q7T1K0	P62247	string-db	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)
Q7T1K0	Q6IMW8	string-db	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)
