database	uniprot	product	qualifier	go_term	reference	evidence	evidence_with	aspect	name	evidence_from	type	txid	date	contributor
UniProtKB	O34426	speH		GO:0008295	PMID:21873635	IBA	PANTHER:PTN002140323|UniProtKB:Q9UWY8|UniProtKB:P0A7F6	P	S-adenosylmethionine decarboxylase proenzyme	UniProtKB:O34426|PTN002140365	protein	NCBITaxon:224308	20171117	GO_Central		
UniProtKB	O34426	speH		GO:0004014	PMID:21873635	IBA	PANTHER:PTN002140323|UniProtKB:Q9UWY8|UniProtKB:Q9HV35|UniProtKB:P0A7F6	F	S-adenosylmethionine decarboxylase proenzyme	UniProtKB:O34426|PTN002140365	protein	NCBITaxon:224308	20200809	GO_Central		
UniProtKB	O34426	speH		GO:0005829	PMID:21873635	IBA	PANTHER:PTN002140323|UniProtKB:P0A7F6	C	S-adenosylmethionine decarboxylase proenzyme	UniProtKB:O34426|PTN002140365	protein	NCBITaxon:224308	20171117	GO_Central		
UniProtKB	O34425	gapB		GO:0006006	PMID:21873635	IBA	PANTHER:PTN001652504|UniProtKB:O34425|UniProtKB:P0A9B6	P	Glyceraldehyde-3-phosphate dehydrogenase 2	UniProtKB:O34425|PTN000089738	protein	NCBITaxon:224308	20170421	GO_Central		
UniProtKB	O34425	gapB		GO:0004365	PMID:21873635	IBA	PANTHER:PTN001652504|UniProtKB:P09124|UniProtKB:P0A9B6|UniProtKB:P9WN83|UniProtKB:P47543	F	Glyceraldehyde-3-phosphate dehydrogenase 2	UniProtKB:O34425|PTN000089738	protein	NCBITaxon:224308	20170421	GO_Central		
UniProtKB	O34425	gapB		GO:0051287	PMID:21873635	IBA	PANTHER:PTN001652504|UniProtKB:P09124|UniProtKB:P0A9B6|UniProtKB:P17721|UniProtKB:P9WN83	F	Glyceraldehyde-3-phosphate dehydrogenase 2	UniProtKB:O34425|PTN000089738	protein	NCBITaxon:224308	20170421	GO_Central		
UniProtKB	O34413	ytcC		GO:0016757	PMID:21873635	IBA	PANTHER:PTN000749410|UniProtKB:P25740|UniProtKB:P9WMZ5|UniProtKB:P32057|UniProtKB:P9WMZ3|UniProtKB:P9WMY7|UniProtKB:P27127|UniProtKB:Q9HZE9|UniProtKB:Q9HTC0|UniProtKB:P71237	F	Putative glycosyltransferase YtcC	UniProtKB:O34413|PTN000282675	protein	NCBITaxon:224308	20221007	GO_Central		
UniProtKB	O34411	hisK		GO:0004401	PMID:21873635	IBA	PANTHER:PTN000471366|SGD:S000001921	F	Histidinol-phosphatase	UniProtKB:O34411|PTN000471377	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O34411	hisK		GO:0000105	PMID:21873635	IBA	PANTHER:PTN000471366|SGD:S000001921	P	Histidinol-phosphatase	UniProtKB:O34411|PTN000471377	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O34403	mutM		GO:0006284	PMID:21873635	IBA	PANTHER:PTN000542974|UniProtKB:Q8TAT5|UniProtKB:P05523|UniProtKB:P9WNC3|UniProtKB:Q96FI4|MGI:MGI:2384588	P	Formamidopyrimidine-DNA glycosylase	UniProtKB:O34403|PTN000543067	protein	NCBITaxon:224308	20211111	GO_Central		
UniProtKB	O34403	mutM		GO:0003906	PMID:21873635	IBA	PANTHER:PTN000542974|MGI:MGI:2384588|UniProtKB:Q8TAT5|UniProtKB:P05523	F	Formamidopyrimidine-DNA glycosylase	UniProtKB:O34403|PTN000543067	protein	NCBITaxon:224308	20211111	GO_Central		
UniProtKB	O34403	mutM		GO:0034039	PMID:21873635	IBA	PANTHER:PTN000543066|UniProtKB:P05523|UniProtKB:P9WNC3	F	Formamidopyrimidine-DNA glycosylase	UniProtKB:O34403|PTN000543067	protein	NCBITaxon:224308	20211111	GO_Central		
UniProtKB	P0CW82	ebrB		GO:0022857	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P23895|UniProtKB:P76474|UniProtKB:P69212|UniProtKB:P69210|UniProtKB:P9WGF1|UniProtKB:Q47377	F	Multidrug resistance protein EbrB	UniProtKB:P0CW82|PTN001254641	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	P0CW82	ebrB		GO:0055085	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P9WGF1|UniProtKB:P23895|UniProtKB:P69937|UniProtKB:P69210|UniProtKB:P69212	P	Multidrug resistance protein EbrB	UniProtKB:P0CW82|PTN001254641	protein	NCBITaxon:224308	20201001	GO_Central		
UniProtKB	P0CW80	ebrA		GO:0055085	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P9WGF1|UniProtKB:P23895|UniProtKB:P69937|UniProtKB:P69210|UniProtKB:P69212	P	Multidrug resistance protein EbrA	UniProtKB:P0CW80|PTN001254642	protein	NCBITaxon:224308	20201001	GO_Central		
UniProtKB	P0CW80	ebrA		GO:0022857	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P23895|UniProtKB:P76474|UniProtKB:P69212|UniProtKB:P69210|UniProtKB:P9WGF1|UniProtKB:Q47377	F	Multidrug resistance protein EbrA	UniProtKB:P0CW80|PTN001254642	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	O34392	ytrE		GO:0022857	PMID:21873635	IBA	PANTHER:PTN000655654|UniProtKB:P9WQL7	F	ABC transporter ATP-binding protein YtrE	UniProtKB:O34392|PTN000656380	protein	NCBITaxon:224308	20210531	GO_Central		
UniProtKB	O34392	ytrE		GO:0055085	PMID:21873635	IBA	PANTHER:PTN000655654|UniProtKB:P33593|UniProtKB:P9WQL7|UniProtKB:P33916	P	ABC transporter ATP-binding protein YtrE	UniProtKB:O34392|PTN000656380	protein	NCBITaxon:224308	20200809	GO_Central		
UniProtKB	O34392	ytrE		GO:0005886	PMID:21873635	IBA	PANTHER:PTN000655654|UniProtKB:O05779|UniProtKB:P0A9R7|UniProtKB:P33916|UniProtKB:P75957|UniProtKB:O34814	C	ABC transporter ATP-binding protein YtrE	UniProtKB:O34392|PTN000656380	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	P49857	gdnD		GO:0055085	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P9WGF1|UniProtKB:P23895|UniProtKB:P69937|UniProtKB:P69210|UniProtKB:P69212	P	Probable guanidinium efflux system subunit GdnD	UniProtKB:P49857|PTN001254660	protein	NCBITaxon:224308	20201001	GO_Central		
UniProtKB	P49857	gdnD		GO:0022857	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P23895|UniProtKB:P76474|UniProtKB:P69212|UniProtKB:P69210|UniProtKB:P9WGF1|UniProtKB:Q47377	F	Probable guanidinium efflux system subunit GdnD	UniProtKB:P49857|PTN001254660	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	P49856	gdnC		GO:0022857	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P23895|UniProtKB:P76474|UniProtKB:P69212|UniProtKB:P69210|UniProtKB:P9WGF1|UniProtKB:Q47377	F	Probable guanidinium efflux system subunit GdnC	UniProtKB:P49856|PTN001254662	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	P49856	gdnC		GO:0055085	PMID:21873635	IBA	PANTHER:PTN001254638|UniProtKB:P9WGF1|UniProtKB:P23895|UniProtKB:P69937|UniProtKB:P69210|UniProtKB:P69212	P	Probable guanidinium efflux system subunit GdnC	UniProtKB:P49856|PTN001254662	protein	NCBITaxon:224308	20201001	GO_Central		
UniProtKB	P49852	hmp		GO:0071500	PMID:21873635	IBA	PANTHER:PTN001116481|UniProtKB:Q5AX11|dictyBase:DDB_G0292380|PomBase:SPAC869.02c|CGD:CAL0000179202|dictyBase:DDB_G0292378	P	Flavohemoprotein	UniProtKB:P49852|PTN000531899	protein	NCBITaxon:224308	20220925	GO_Central		
UniProtKB	P49852	hmp		GO:0008941	PMID:21873635	IBA	PANTHER:PTN001116481|UniProtKB:P24232|CGD:CAL0000179202	F	Flavohemoprotein	UniProtKB:P49852|PTN000531899	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P49852	hmp		GO:0046210	PMID:21873635	IBA	PANTHER:PTN001116481|CGD:CAL0000179202	P	Flavohemoprotein	UniProtKB:P49852|PTN000531899	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P49852	hmp		GO:0005622	PMID:21873635	IBA	PANTHER:PTN001116481|SGD:S000003466	C	Flavohemoprotein	UniProtKB:P49852|PTN000531899	protein	NCBITaxon:224308	20200810	GO_Central		
UniProtKB	P49852	hmp		GO:0071949	PMID:21873635	IBA	PANTHER:PTN001116481|UniProtKB:P24232	F	Flavohemoprotein	UniProtKB:P49852|PTN000531899	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P49851	ykhA		GO:0036042	PMID:21873635	IBA	PANTHER:PTN000114372|UniProtKB:O00154	F	Uncharacterized acyl-CoA thioester hydrolase YkhA	UniProtKB:P49851|PTN001337428	protein	NCBITaxon:224308	20180411	GO_Central		
UniProtKB	P49851	ykhA		GO:0047617	PMID:21873635	IBA	PANTHER:PTN000114372|MGI:MGI:1917275|RGD:628856|UniProtKB:P0A8Z0|UniProtKB:O00154	F	Uncharacterized acyl-CoA thioester hydrolase YkhA	UniProtKB:P49851|PTN001337428	protein	NCBITaxon:224308	20211110	GO_Central		
UniProtKB	P49851	ykhA		GO:0005829	PMID:21873635	IBA	PANTHER:PTN000114372|MGI:MGI:1917275|UniProtKB:O00154	C	Uncharacterized acyl-CoA thioester hydrolase YkhA	UniProtKB:P49851|PTN001337428	protein	NCBITaxon:224308	20230602	GO_Central		
UniProtKB	P49851	ykhA		GO:0006631	PMID:21873635	IBA	PANTHER:PTN000114372|MGI:MGI:1917275|UniProtKB:P0A8Z0|UniProtKB:O00154	P	Uncharacterized acyl-CoA thioester hydrolase YkhA	UniProtKB:P49851|PTN001337428	protein	NCBITaxon:224308	20211110	GO_Central		
UniProtKB	P49851	ykhA		GO:0006637	PMID:21873635	IBA	PANTHER:PTN000114372|UniProtKB:O00154|UniProtKB:P0A8Z0	P	Uncharacterized acyl-CoA thioester hydrolase YkhA	UniProtKB:P49851|PTN001337428	protein	NCBITaxon:224308	20211110	GO_Central		
UniProtKB	P49849	mutS		GO:0005829	PMID:21873635	IBA	PANTHER:PTN002260803|UniProtKB:P23909	C	DNA mismatch repair protein MutS	UniProtKB:P49849|PTN000145833	protein	NCBITaxon:224308	20180917	GO_Central		
UniProtKB	P49849	mutS		GO:0006298	PMID:21873635	IBA	PANTHER:PTN000145832|UniProtKB:P23909	P	DNA mismatch repair protein MutS	UniProtKB:P49849|PTN000145833	protein	NCBITaxon:224308	20210924	GO_Central		
UniProtKB	P49849	mutS		GO:0030983	PMID:21873635	IBA	PANTHER:PTN000145832|UniProtKB:P23909	F	DNA mismatch repair protein MutS	UniProtKB:P49849|PTN000145833	protein	NCBITaxon:224308	20210924	GO_Central		
UniProtKB	P49814	mdh		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000166149|SGD:S000001568|UniProtKB:P61889|SGD:S000005486|RGD:619719|UniProtKB:P40926|SGD:S000002236|UniProtKB:C6KT25|UniProtKB:Q9ZP05|TAIR:locus:2009605|MGI:MGI:97050|TAIR:locus:2079177|FB:FBgn0262559|TAIR:locus:2062240	C	Malate dehydrogenase	UniProtKB:P49814|PTN000166265	protein	NCBITaxon:224308	20230602	GO_Central		
UniProtKB	P49814	mdh		GO:0030060	PMID:21873635	IBA	PANTHER:PTN000166149|RGD:619719|SGD:S000001568|TAIR:locus:2086340|SGD:S000005486|TAIR:locus:2009605|MGI:MGI:97050|TAIR:locus:2079177|WB:WBGene00003162|UniProtKB:P40926|SGD:S000002236|UniProtKB:C6KT25	F	Malate dehydrogenase	UniProtKB:P49814|PTN000166265	protein	NCBITaxon:224308	20230110	GO_Central		
UniProtKB	P49786	accB		GO:0003989	PMID:21873635	IBA	PANTHER:PTN000568190|TAIR:locus:2171307|UniProtKB:P0ABD8	F	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	UniProtKB:P49786|PTN000429723	protein	NCBITaxon:224308	20220223	GO_Central		
UniProtKB	P49786	accB		GO:0006633	PMID:21873635	IBA	PANTHER:PTN000568190|UniProtKB:P0ABD8	P	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	UniProtKB:P49786|PTN000429723	protein	NCBITaxon:224308	20220223	GO_Central		
UniProtKB	P49778	efp		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000769376|UniProtKB:P0A6N8|UniProtKB:P0A6N4	C	Elongation factor P	UniProtKB:P49778|PTN001247394	protein	NCBITaxon:224308	20200809	GO_Central		
UniProtKB	P49778	efp		GO:0003746	PMID:21873635	IBA	PANTHER:PTN000769376|UniProtKB:P0A6N4	F	Elongation factor P	UniProtKB:P49778|PTN001247394	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P49937	fhuG		GO:0022857	PMID:21873635	IBA	PANTHER:PTN000765980|UniProtKB:P23877|UniProtKB:P15029|UniProtKB:P06609|UniProtKB:P23876|UniProtKB:P15030	F	Iron(3+)-hydroxamate import system permease protein FhuG	UniProtKB:P49937|PTN000766015	protein	NCBITaxon:224308	20230406	GO_Central		
UniProtKB	P49937	fhuG		GO:0033214	PMID:21873635	IBA	PANTHER:PTN001253116|UniProtKB:P15030|UniProtKB:P23876|UniProtKB:P15029|UniProtKB:P23877	P	Iron(3+)-hydroxamate import system permease protein FhuG	UniProtKB:P49937|PTN000766015	protein	NCBITaxon:224308	20230406	GO_Central		
UniProtKB	O32193	cssS		GO:0005886	PMID:21873635	IBA	PANTHER:PTN002557430|UniProtKB:P0AE82	C	Sensor histidine kinase CssS	UniProtKB:O32193|PTN002557431	protein	NCBITaxon:224308	20230112	GO_Central		
UniProtKB	O32193	cssS		GO:0000155	PMID:21873635	IBA	PANTHER:PTN002557430|UniProtKB:P0AE82	F	Sensor histidine kinase CssS	UniProtKB:O32193|PTN002557431	protein	NCBITaxon:224308	20171018	GO_Central		
UniProtKB	O32186	yusT		GO:0000976	PMID:21873635	IBA	PANTHER:PTN001248394|UniProtKB:P39376	F	Uncharacterized HTH-type transcriptional regulator YusT	UniProtKB:O32186|PTN000764986	protein	NCBITaxon:224308	20210531	GO_Central		
UniProtKB	O32186	yusT		GO:0006355	PMID:21873635	IBA	PANTHER:PTN001248394|UniProtKB:G3XCU6|UniProtKB:P67662|UniProtKB:P67660|UniProtKB:P0A9F9|UniProtKB:P39376|UniProtKB:P72131	P	Uncharacterized HTH-type transcriptional regulator YusT	UniProtKB:O32186|PTN000764986	protein	NCBITaxon:224308	20190829	GO_Central		
UniProtKB	O32184	yusR		GO:0030497	PMID:21873635	IBA	PANTHER:PTN001211919|UniProtKB:P0AEK2|UniProtKB:P71079|UniProtKB:P0A2C9	P	Short-chain dehydrogenase/reductase homolog YusR	UniProtKB:O32184|PTN008675519	protein	NCBITaxon:224308	20190227	GO_Central		
UniProtKB	O32184	yusR		GO:0016616	PMID:21873635	IBA	PANTHER:PTN002449287|SGD:S000001538|UniProtKB:Q92506|TAIR:locus:2024021|UniProtKB:Q8I2S7|UniProtKB:Q8N4T8|UniProtKB:P0AG84|CGD:CAL0000174204|UniProtKB:P0AEK2|UniProtKB:P05707|UniProtKB:P9WGT1|UniProtKB:P37769|UniProtKB:O54438|MGI:MGI:95911	F	Short-chain dehydrogenase/reductase homolog YusR	UniProtKB:O32184|PTN008675519	protein	NCBITaxon:224308	20230111	GO_Central		
UniProtKB	O32182	yusP		GO:0022857	PMID:21873635	IBA	PANTHER:PTN000605491|UniProtKB:P9WJY3|SGD:S000000791|SGD:S000000497|SGD:S000000575|PomBase:SPAC1F8.03c|SGD:S000003456|UniProtKB:P9WJX3|SGD:S000005518|PomBase:SPBC12C2.13c|SGD:S000004694|SGD:S000001032|PomBase:SPBC3E7.06c|SGD:S000006402|SGD:S000001039|CGD:CAL0000196424|UniProtKB:E9R876|UniProtKB:Q8X1Z7|SGD:S000000574|UniProtKB:Q6C8F0	F	Uncharacterized MFS-type transporter YusP	UniProtKB:O32182|PTN000606059	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	O32182	yusP		GO:0055085	PMID:21873635	IBA	PANTHER:PTN000605491|SGD:S000000574|UniProtKB:Q6C8F0|SGD:S000006402|PomBase:SPBC3E7.06c|PomBase:SPBC12C2.13c|PomBase:SPBC460.03|UniProtKB:P9WJX3|SGD:S000003456|PomBase:SPAC1F8.03c|SGD:S000000575|UniProtKB:P52600|UniProtKB:P0AEJ0|SGD:S000000791|SGD:S000000497|UniProtKB:P9WJY3|SGD:S000001813	P	Uncharacterized MFS-type transporter YusP	UniProtKB:O32182|PTN000606059	protein	NCBITaxon:224308	20220924	GO_Central		
UniProtKB	O32178	fadN		GO:0016491	PMID:21873635	IBA	PANTHER:PTN002455225|FB:FBgn0286508|UniProtKB:P9WNP7|UniProtKB:P76083|UniProtKB:Q9Y2S2	F	Probable 3-hydroxyacyl-CoA dehydrogenase	UniProtKB:O32178|PTN000592966	protein	NCBITaxon:224308	20220311	GO_Central		
UniProtKB	O32177	fadA		GO:0003988	PMID:21873635	IBA	PANTHER:PTN001823071|SGD:S000001422|UniProtKB:P21151|RGD:67379|TAIR:locus:2046565	F	3-ketoacyl-CoA thiolase	UniProtKB:O32177|PTN000432460	protein	NCBITaxon:224308	20170616	GO_Central		
UniProtKB	O32177	fadA		GO:0006635	PMID:21873635	IBA	PANTHER:PTN001823071|RGD:67379|UniProtKB:P21151|SGD:S000001422|UniProtKB:P09110	P	3-ketoacyl-CoA thiolase	UniProtKB:O32177|PTN000432460	protein	NCBITaxon:224308	20170616	GO_Central		
UniProtKB	O32177	fadA		GO:0010124	PMID:21873635	IBA	PANTHER:PTN001823071|UniProtKB:P0C7L2	P	3-ketoacyl-CoA thiolase	UniProtKB:O32177|PTN000432460	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32176	fadE		GO:0003995	PMID:21873635	IBA	PANTHER:PTN000744030|RGD:620514|TAIR:locus:2078302|RGD:2936|UniProtKB:Q3ZBF6|UniProtKB:C8VQF1|UniProtKB:P16219|UniProtKB:Q9I296|RGD:2014|UniProtKB:Q9FS88|UniProtKB:P49748|UniProtKB:P45954|UniProtKB:Q9H845|UniProtKB:Q9FS87|RGD:2013|UniProtKB:P26440	F	Probable acyl-CoA dehydrogenase	UniProtKB:O32176|PTN000098214	protein	NCBITaxon:224308	20230604	GO_Central		
UniProtKB	O32174	gcvH		GO:0009249	PMID:21873635	IBA	PANTHER:PTN000196817|SGD:S000000042|UniProtKB:P11183|UniProtKB:P23434|UniProtKB:O32174	P	Glycine cleavage system H protein	UniProtKB:O32174|PTN000196916	protein	NCBITaxon:224308	20200918	GO_Central		
UniProtKB	O32174	gcvH		GO:0005829	PMID:21873635	IBA	PANTHER:PTN000196915|UniProtKB:P0A6T9	C	Glycine cleavage system H protein	UniProtKB:O32174|PTN000196916	protein	NCBITaxon:224308	20200918	GO_Central		
UniProtKB	O32174	gcvH		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000196817|UniProtKB:P0A6T9|SGD:S000000042|UniProtKB:P11183|dictyBase:DDB_G0287773|UniProtKB:Q8II35|UniProtKB:P20821	C	Glycine cleavage system H protein	UniProtKB:O32174|PTN000196916	protein	NCBITaxon:224308	20230602	GO_Central		
UniProtKB	O32174	gcvH		GO:0019464	PMID:21873635	IBA	PANTHER:PTN000196817|dictyBase:DDB_G0287773|RGD:619946	P	Glycine cleavage system H protein	UniProtKB:O32174|PTN000196916	protein	NCBITaxon:224308	20200918	GO_Central		
UniProtKB	O32172	yusF		GO:0006364	PMID:21873635	IBA	PANTHER:PTN002216481|UniProtKB:P37547	P	Uncharacterized protein YusF	UniProtKB:O32172|PTN002446452	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32172	yusF		GO:0043822	PMID:21873635	IBA	PANTHER:PTN002216481|UniProtKB:P37547	F	Uncharacterized protein YusF	UniProtKB:O32172|PTN002446452	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32171	yusE		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000047179|TAIR:locus:2128756|TAIR:locus:2030051|TAIR:locus:2011932|UniProtKB:Q8IDP4|UniProtKB:Q57VQ5|TAIR:locus:2020813|UniProtKB:Q9ZP20|UniProtKB:P0AGG4|UniProtKB:Q580L8|TAIR:locus:2194661|UniProtKB:P0AA25	C	Thioredoxin-like protein YusE	UniProtKB:O32171|PTN008694583	protein	NCBITaxon:224308	20230112	GO_Central		
UniProtKB	O32171	yusE		GO:0045454	PMID:21873635	IBA	PANTHER:PTN000047549|UniProtKB:P9WG67|UniProtKB:P0AA25	P	Thioredoxin-like protein YusE	UniProtKB:O32171|PTN008694583	protein	NCBITaxon:224308	20210325	GO_Central		
UniProtKB	O32171	yusE		GO:0015035	PMID:21873635	IBA	PANTHER:PTN000047179|TAIR:locus:2194661|UniProtKB:P9WG67|TAIR:locus:2030051|UniProtKB:P0AGG4|UniProtKB:P0AA25	F	Thioredoxin-like protein YusE	UniProtKB:O32171|PTN008694583	protein	NCBITaxon:224308	20230604	GO_Central		
UniProtKB	O32171	yusE		GO:0005829	PMID:21873635	IBA	PANTHER:PTN000047549|UniProtKB:P0AA25	C	Thioredoxin-like protein YusE	UniProtKB:O32171|PTN008694583	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32168	metP		GO:0048473	PMID:21873635	IBA	PANTHER:PTN000765164|UniProtKB:P31547	P	Methionine import system permease protein MetP	UniProtKB:O32168|PTN000765165	protein	NCBITaxon:224308	20200930	GO_Central		
UniProtKB	O32168	metP		GO:0005886	PMID:21873635	IBA	PANTHER:PTN000765163|UniProtKB:P0AEU3|UniProtKB:P31547	C	Methionine import system permease protein MetP	UniProtKB:O32168|PTN000765165	protein	NCBITaxon:224308	20230406	GO_Central		
UniProtKB	O32166	yurZ		GO:0016491	PMID:21873635	IBA	PANTHER:PTN002142863|UniProtKB:P9WQB5	F	Uncharacterized protein YurZ	UniProtKB:O32166|PTN002142900	protein	NCBITaxon:224308	20190829	GO_Central		
UniProtKB	O32163	sufU		GO:0006879	PMID:21873635	IBA	PANTHER:PTN000009661|SGD:S000005752|SGD:S000006056|UniProtKB:Q9H1K1	P	Zinc-dependent sulfurtransferase SufU	UniProtKB:O32163|PTN000009744	protein	NCBITaxon:224308	20230109	GO_Central		
UniProtKB	O32163	sufU		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000009661|FB:FBgn0037637|SGD:S000006056|UniProtKB:Q9H1K1|MGI:MGI:1913633|TAIR:locus:2102122|UniProtKB:Q8LR34|TAIR:locus:2136612|UniProtKB:P0ACD4|SGD:S000005752|UniProtKB:Q8IKT4|TAIR:locus:2132090	C	Zinc-dependent sulfurtransferase SufU	UniProtKB:O32163|PTN000009744	protein	NCBITaxon:224308	20230405	GO_Central		
UniProtKB	O32163	sufU		GO:0008198	PMID:21873635	IBA	PANTHER:PTN000009661|FB:FBgn0037637|SGD:S000006056	F	Zinc-dependent sulfurtransferase SufU	UniProtKB:O32163|PTN000009744	protein	NCBITaxon:224308	20211110	GO_Central		
UniProtKB	O32163	sufU		GO:0051537	PMID:21873635	IBA	PANTHER:PTN000009661|UniProtKB:P0ACD4|PomBase:SPAC227.13c	F	Zinc-dependent sulfurtransferase SufU	UniProtKB:O32163|PTN000009744	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32161	yurT		GO:0004493	PMID:21873635	IBA	PANTHER:PTN000482927|UniProtKB:Q96PE7	F	Uncharacterized protein YurT	UniProtKB:O32161|PTN001849207	protein	NCBITaxon:224308	20180504	GO_Central		
UniProtKB	O32161	yurT		GO:0046491	PMID:21873635	IBA	PANTHER:PTN000482927|UniProtKB:Q96PE7	P	Uncharacterized protein YurT	UniProtKB:O32161|PTN001849207	protein	NCBITaxon:224308	20180504	GO_Central		
UniProtKB	O32159	yurR		GO:0016491	PMID:21873635	IBA	PANTHER:PTN000354057|UniProtKB:O31616|UniProtKB:Q9UI17|UniProtKB:Q9HTE8|UniProtKB:Q9HU99|UniProtKB:Q9HVF1|UniProtKB:P0A6J5|RGD:621125|RGD:620453|UniProtKB:Q9HTQ0|UniProtKB:P33940|UniProtKB:P37906|UniProtKB:Q5JFG7	F	Uncharacterized oxidoreductase YurR	UniProtKB:O32159|PTN000354634	protein	NCBITaxon:224308	20200930	GO_Central		
UniProtKB	O32159	yurR		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000354057|UniProtKB:P33940|SGD:S000001051|UniProtKB:Q9UI17|UniProtKB:Q5JFG7|RGD:621125|MGI:MGI:2183102|UniProtKB:Q96CU9	C	Uncharacterized oxidoreductase YurR	UniProtKB:O32159|PTN000354634	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	O32157	frlB		GO:0006047	PMID:21873635	IBA	PANTHER:PTN000101302|RGD:1549703|UniProtKB:Q06210|TAIR:locus:2076146|UniProtKB:P17169	P	Fructosamine deglycase FrlB	UniProtKB:O32157|PTN000101411	protein	NCBITaxon:224308	20220413	GO_Central		
UniProtKB	O32157	frlB		GO:0006002	PMID:21873635	IBA	PANTHER:PTN000101302|RGD:1549703	P	Fructosamine deglycase FrlB	UniProtKB:O32157|PTN000101411	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32157	frlB		GO:0004360	PMID:21873635	IBA	PANTHER:PTN000101302|FB:FBgn0039580|TAIR:locus:2076146|UniProtKB:P17169|SGD:S000001587|CGD:CAL0000176261|RGD:1549703	F	Fructosamine deglycase FrlB	UniProtKB:O32157|PTN000101411	protein	NCBITaxon:224308	20211110	GO_Central		
UniProtKB	O32157	frlB		GO:0006487	PMID:21873635	IBA	PANTHER:PTN000101302|TAIR:locus:2076146|CGD:CAL0000176261	P	Fructosamine deglycase FrlB	UniProtKB:O32157|PTN000101411	protein	NCBITaxon:224308	20210903	GO_Central		
UniProtKB	O32152	yurK		GO:0045892	PMID:21873635	IBA	PANTHER:PTN000746727|UniProtKB:P13669	P	Uncharacterized HTH-type transcriptional regulator YurK	UniProtKB:O32152|PTN000203619	protein	NCBITaxon:224308	20180118	GO_Central		
UniProtKB	O32151	yurJ		GO:0055052	PMID:21873635	IBA	PANTHER:PTN000655865|UniProtKB:P10907	C	Uncharacterized ABC transporter ATP-binding protein YurJ	UniProtKB:O32151|PTN000655878	protein	NCBITaxon:224308	20170420	GO_Central		
UniProtKB	O32148	pucG		GO:0004760	PMID:21873635	IBA	PANTHER:PTN000475663|UniProtKB:Q9X1C0|TAIR:locus:2041649|UniProtKB:P21549|RGD:2073	F	(S)-ureidoglycine--glyoxylate transaminase	UniProtKB:O32148|PTN000475581	protein	NCBITaxon:224308	20220415	GO_Central		
UniProtKB	O32148	pucG		GO:0005777	PMID:21873635	IBA	PANTHER:PTN000475663|UniProtKB:P21549|RGD:2073|TAIR:locus:2041649	C	(S)-ureidoglycine--glyoxylate transaminase	UniProtKB:O32148|PTN000475581	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	O32148	pucG		GO:0008453	PMID:21873635	IBA	PANTHER:PTN000475663|SGD:S000001864|RGD:2073|UniProtKB:P21549|WB:WBGene00011767|UniProtKB:Q7PRG3|TAIR:locus:2041649|FB:FBgn0014031|MGI:MGI:1329033	F	(S)-ureidoglycine--glyoxylate transaminase	UniProtKB:O32148|PTN000475581	protein	NCBITaxon:224308	20211111	GO_Central		
UniProtKB	O32148	pucG		GO:0019265	PMID:21873635	IBA	PANTHER:PTN000475663|RGD:2073|SGD:S000001864|WB:WBGene00011767|UniProtKB:P21549	P	(S)-ureidoglycine--glyoxylate transaminase	UniProtKB:O32148|PTN000475581	protein	NCBITaxon:224308	20211111	GO_Central		
